campaign_id,date,platform,ad_type,target_audience,ad_spend,impressions,clicks,conversions,revenue,cpm,ctr,cvr,cpc,cpa,roas,hour,time_period
CMP_20240108_015,2024-01-08,Douyin,Search Ad,18-25 Male,16125.4,497467,14597,1060,207137.92,32.41,0.0293,0.0726,1.1,15.21,12.85,5,late night
CMP_20240108_016,2024-01-08,Douyin,Brand Ad,18-25 Male,48623.55,2411563,76882,4954,1260373.0,20.16,0.0319,0.0644,0.63,9.82,25.92,12,afternoon
CMP_20240108_017,2024-01-08,Xigua,Brand Ad,18-25 Female,6278.4,426633,11919,783,249443.13,14.72,0.0279,0.0658,0.53,8.02,39.73,19,evening
CMP_20240108_018,2024-01-08,Xigua,Video Ad,18-25 Male,11828.36,666461,24357,2564,570581.57,17.75,0.0365,0.1053,0.49,4.61,48.24,16,afternoon
CMP_20240108_019,2024-01-08,Douyin,Video Ad,55+ User,31340.95,968346,20932,1284,305349.93,32.37,0.0216,0.0614,1.5,24.41,9.74,4,late night
CMP_20240108_020,2024-01-08,Toutiao,Search Ad,18-25 Male,7518.07,390849,11008,572,146377.79,19.24,0.0282,0.052,0.68,13.14,19.47,9,morning
CMP_20240108_021,2024-01-08,Douyin,Splash Ad,55+ User,35868.55,2337079,38005,3903,1313871.24,15.35,0.0163,0.1027,0.94,9.19,36.63,10,morning
CMP_20240108_022,2024-01-08,Toutiao,Video Ad,36-45 Female,8167.1,654436,11418,1124,393930.47,12.48,0.0174,0.0985,0.72,7.27,48.23,17,afternoon
CMP_20240108_023,2024-01-08,Douyin,In-feed Ad,46-55 User,35267.1,1477155,29656,2869,1187798.08,23.88,0.0201,0.0968,1.19,12.29,33.68,10,morning
CMP_20240109_001,2024-01-09,Toutiao,Splash Ad,18-25 Female,25860.35,998373,25869,1173,466809.01,25.9,0.0259,0.0454,1.0,22.05,18.05,0,late night
CMP_20240109_002,2024-01-09,Douyin,Brand Ad,46-55 User,34649.85,1514595,28108,1717,712631.76,22.88,0.0186,0.0611,1.23,20.18,20.57,5,late night
CMP_20240109_003,2024-01-09,Xigua,In-feed Ad,18-25 Male,16614.15,640679,18824,1321,431281.8,25.93,0.0294,0.0702,0.88,12.58,25.96,5,late night
CMP_20240109_004,2024-01-09,Toutiao,Video Ad,36-45 Female,19212.38,727135,15820,1235,721215.28,26.42,0.0218,0.0781,1.21,15.56,37.54,21,evening
CMP_20240109_005,2024-01-09,Xigua,In-feed Ad,36-45 Male,14062.16,787205,14939,1564,573336.25,17.86,0.019,0.1047,0.94,8.99,40.77,16,afternoon
CMP_20240109_006,2024-01-09,Douyin,Brand Ad,26-35 Female,5660.02,211658,5301,571,213470.05,26.74,0.025,0.1079,1.07,9.91,37.72,20,evening
CMP_20240109_007,2024-01-09,Toutiao,Splash Ad,36-45 Female,36826.75,1471877,23466,1625,717840.98,25.02,0.0159,0.0693,1.57,22.66,19.49,3,late night
CMP_20240109_008,2024-01-09,Xigua,Brand Ad,55+ User,21031.84,878155,14689,1115,530499.47,23.95,0.0167,0.076,1.43,18.86,25.22,15,afternoon
CMP_20240109_009,2024-01-09,Xigua,Search Ad,26-35 Female,33594.46,1494742,36159,2756,880619.15,22.48,0.0242,0.0762,0.93,12.19,26.21,13,afternoon
CMP_20240109_010,2024-01-09,Douyin,Video Ad,55+ User,28538.81,1004819,28848,2352,764875.6,28.4,0.0287,0.0815,0.99,12.13,26.8,17,afternoon
CMP_20240109_011,2024-01-09,Toutiao,In-feed Ad,36-45 Male,18301.32,1311905,28843,3997,1328705.0,13.95,0.022,0.1386,0.63,4.58,72.6,6,morning
CMP_20240109_012,2024-01-09,Xigua,In-feed Ad,18-25 Female,9742.08,365090,9814,538,167910.46,26.68,0.0269,0.0548,0.99,18.11,17.24,12,afternoon
CMP_20240109_013,2024-01-09,Toutiao,Brand Ad,36-45 Male,25259.64,1006078,20892,1420,497431.78,25.11,0.0208,0.068,1.21,17.79,19.69,9,morning
CMP_20240109_014,2024-01-09,Douyin,Splash Ad,26-35 Male,40123.65,1957621,60781,5335,1709221.26,20.5,0.031,0.0878,0.66,7.52,42.6,3,late night
CMP_20240109_015,2024-01-09,Toutiao,In-feed Ad,46-55 User,24704.51,1681926,36089,4394,1284417.37,14.69,0.0215,0.1218,0.68,5.62,51.99,15,afternoon
CMP_20240109_016,2024-01-09,Douyin,Brand Ad,26-35 Female,14278.38,514365,13407,1437,241562.4,27.76,0.0261,0.1072,1.06,9.94,16.92,2,late night
CMP_20240109_017,2024-01-09,Xigua,Search Ad,18-25 Female,16533.88,877073,26428,2149,712385.02,18.85,0.0301,0.0813,0.63,7.69,43.09,18,evening
CMP_20240109_018,2024-01-09,Toutiao,Splash Ad,55+ User,13143.94,990447,11568,929,276985.11,13.27,0.0117,0.0804,1.14,14.15,21.07,5,late night
CMP_20240109_019,2024-01-09,Douyin,Video Ad,36-45 Male,28357.69,1734176,61189,5141,2049552.33,16.35,0.0353,0.084,0.46,5.52,72.28,17,afternoon
CMP_20240109_020,2024-01-09,Xigua,Video Ad,36-45 Male,18162.62,1207203,28541,3638,1445035.86,15.05,0.0236,0.1275,0.64,4.99,79.56,22,evening
CMP_20240109_021,2024-01-09,Toutiao,Video Ad,55+ User,24477.58,1823924,30250,2125,1015783.12,13.42,0.0166,0.0703,0.81,11.52,41.5,9,morning
CMP_20240109_022,2024-01-09,Toutiao,In-feed Ad,46-55 User,30978.04,1764010,36855,4338,2356975.9,17.56,0.0209,0.1177,0.84,7.14,76.09,18,evening
CMP_20240109_023,2024-01-09,Toutiao,Search Ad,26-35 Female,37299.04,1807183,47457,3879,1515891.82,20.64,0.0263,0.0817,0.79,9.62,40.64,6,morning
CMP_20240109_024,2024-01-09,Douyin,Search Ad,55+ User,27807.73,1529066,22082,1361,327113.2,18.19,0.0144,0.0616,1.26,20.43,11.76,8,morning
CMP_20240110_001,2024-01-10,Toutiao,Brand Ad,18-25 Male,23490.68,1390936,32006,1813,553139.77,16.89,0.023,0.0566,0.73,12.96,23.55,2,late night
CMP_20240110_002,2024-01-10,Toutiao,Brand Ad,46-55 User,39709.85,1549785,19167,1567,469769.68,25.62,0.0124,0.0818,2.07,25.34,11.83,2,late night
CMP_20240110_003,2024-01-10,Toutiao,Splash Ad,36-45 Female,29692.62,2082165,34819,3639,1269915.45,14.26,0.0167,0.1045,0.85,8.16,42.77,1,late night
CMP_20240110_004,2024-01-10,Xigua,Splash Ad,36-45 Female,34243.92,1538668,36115,2850,1658513.62,22.26,0.0235,0.0789,0.95,12.02,48.43,13,afternoon
CMP_20240110_005,2024-01-10,Douyin,Search Ad,26-35 Female,27615.47,1202070,29800,2725,453225.33,22.97,0.0248,0.0915,0.93,10.13,16.41,14,afternoon
CMP_20240110_006,2024-01-10,Douyin,Video Ad,26-35 Female,48462.0,2049136,76600,7639,2011503.96,23.65,0.0374,0.0997,0.63,6.34,41.51,5,late night
CMP_20240110_007,2024-01-10,Douyin,Brand Ad,36-45 Female,32114.89,1440390,32483,3643,883407.61,22.3,0.0226,0.1122,0.99,8.82,27.51,10,morning
CMP_20240110_008,2024-01-10,Toutiao,Search Ad,46-55 User,28716.3,1035237,12981,662,180419.14,27.74,0.0125,0.051,2.21,43.38,6.28,18,evening
CMP_20240110_009,2024-01-10,Xigua,Video Ad,18-25 Male,19792.09,708196,30610,3239,697545.03,27.95,0.0432,0.1058,0.65,6.11,35.24,5,late night
CMP_20240110_010,2024-01-10,Xigua,Splash Ad,46-55 User,28554.9,1545448,25266,1729,665396.56,18.48,0.0163,0.0684,1.13,16.52,23.3,6,morning
CMP_20240110_011,2024-01-10,Douyin,Search Ad,36-45 Female,48372.0,2422038,48839,5016,2303766.84,19.97,0.0202,0.1027,0.99,9.64,47.63,22,evening
CMP_20240110_012,2024-01-10,Toutiao,Search Ad,18-25 Male,14969.51,590540,14905,714,113849.94,25.35,0.0252,0.0479,1.0,20.97,7.61,16,afternoon
CMP_20240110_013,2024-01-10,Xigua,In-feed Ad,26-35 Female,24028.79,1202080,27686,2036,515055.34,19.99,0.023,0.0735,0.87,11.8,21.43,15,afternoon
CMP_20240110_014,2024-01-10,Toutiao,Brand Ad,18-25 Male,25721.01,998756,22938,1709,301947.73,25.75,0.023,0.0745,1.12,15.05,11.74,23,evening
CMP_20240110_015,2024-01-10,Douyin,In-feed Ad,18-25 Male,41399.76,2504774,68511,9309,1677536.52,16.53,0.0274,0.1359,0.6,4.45,40.52,10,morning
CMP_20240110_016,2024-01-10,Xigua,Splash Ad,55+ User,31748.65,1430975,23041,1278,456373.4,22.19,0.0161,0.0555,1.38,24.84,14.37,11,morning
CMP_20240110_017,2024-01-10,Douyin,Search Ad,55+ User,6875.28,411796,7829,465,84503.05,16.7,0.019,0.0595,0.88,14.79,12.29,4,late night
CMP_20240110_018,2024-01-10,Douyin,Splash Ad,46-55 User,18344.1,834047,16199,1421,312911.87,21.99,0.0194,0.0877,1.13,12.91,17.06,4,late night
CMP_20240110_019,2024-01-10,Douyin,Splash Ad,36-45 Female,8717.79,344670,9442,1192,351236.79,25.29,0.0274,0.1263,0.92,7.31,40.29,14,afternoon
CMP_20240111_001,2024-01-11,Xigua,In-feed Ad,26-35 Female,23065.4,945530,25408,2409,554501.45,24.39,0.0269,0.0948,0.91,9.57,24.04,20,evening
CMP_20240111_002,2024-01-11,Xigua,Splash Ad,36-45 Female,19066.48,713438,14955,1620,425427.92,26.72,0.021,0.1083,1.27,11.77,22.31,16,afternoon
CMP_20240111_003,2024-01-11,Toutiao,In-feed Ad,18-25 Male,16911.74,813006,26100,1874,459214.36,20.8,0.0321,0.0718,0.65,9.02,27.15,11,morning
CMP_20240111_004,2024-01-11,Xigua,In-feed Ad,55+ User,34764.88,1528578,21816,2008,607159.92,22.74,0.0143,0.0921,1.59,17.31,17.46,20,evening
CMP_20240111_005,2024-01-11,Douyin,Search Ad,36-45 Female,42889.93,1450463,38056,4495,1145953.9,29.57,0.0262,0.1181,1.13,9.54,26.72,10,morning
CMP_20240111_006,2024-01-11,Douyin,Video Ad,36-45 Male,37757.62,2200472,74452,5622,2853088.88,17.16,0.0338,0.0755,0.51,6.72,75.56,22,evening
CMP_20240111_007,2024-01-11,Douyin,Brand Ad,36-45 Male,31565.65,1254236,25935,2694,1212741.28,25.17,0.0207,0.1039,1.22,11.72,38.42,14,afternoon
CMP_20240111_008,2024-01-11,Douyin,Search Ad,46-55 User,12238.17,467804,9207,843,358016.71,26.16,0.0197,0.0916,1.33,14.52,29.25,2,late night
CMP_20240111_009,2024-01-11,Toutiao,Splash Ad,26-35 Male,14504.37,607447,15048,1202,523891.64,23.88,0.0248,0.0799,0.96,12.07,36.12,8,morning
CMP_20240111_010,2024-01-11,Toutiao,Splash Ad,18-25 Female,34078.67,1345765,27280,1981,701841.32,25.32,0.0203,0.0726,1.25,17.2,20.59,15,afternoon
CMP_20240111_011,2024-01-11,Xigua,Brand Ad,36-45 Male,7866.14,433013,9065,992,285465.86,18.17,0.0209,0.1095,0.87,7.93,36.29,5,late night
CMP_20240111_012,2024-01-11,Douyin,Search Ad,18-25 Female,32881.52,1487188,52359,3077,728437.08,22.11,0.0352,0.0588,0.63,10.69,22.15,13,afternoon
CMP_20240111_013,2024-01-11,Xigua,Search Ad,55+ User,10988.6,472687,5977,444,185847.51,23.25,0.0126,0.0744,1.84,24.75,16.91,18,evening
CMP_20240111_014,2024-01-11,Douyin,Brand Ad,36-45 Female,36293.7,1213085,34184,3049,1417930.16,29.92,0.0282,0.0892,1.06,11.9,39.07,12,afternoon
CMP_20240111_015,2024-01-11,Toutiao,In-feed Ad,46-55 User,11726.73,653563,10568,1247,673479.4,17.94,0.0162,0.1181,1.11,9.4,57.43,21,evening
CMP_20240111_016,2024-01-11,Douyin,In-feed Ad,18-25 Male,33689.9,1351741,35333,4241,1416322.63,24.92,0.0261,0.12,0.95,7.94,42.04,6,morning
CMP_20240112_001,2024-01-12,Toutiao,Search Ad,18-25 Male,23925.35,864531,17970,1177,359918.9,27.67,0.0208,0.0655,1.33,20.33,15.04,5,late night
CMP_20240112_002,2024-01-12,Douyin,Brand Ad,36-45 Male,40216.19,2494379,64042,5349,1685294.24,16.12,0.0257,0.0835,0.63,7.52,41.91,19,evening
CMP_20240112_003,2024-01-12,Douyin,Search Ad,18-25 Female,47180.9,1620202,53714,3048,991850.17,29.12,0.0332,0.0568,0.88,15.48,21.02,23,evening
CMP_20240112_004,2024-01-12,Douyin,Video Ad,36-45 Female,7577.61,388506,10954,1111,546708.99,19.5,0.0282,0.1014,0.69,6.82,72.15,20,evening
CMP_20240112_005,2024-01-12,Toutiao,Video Ad,18-25 Female,13440.92,830337,18806,1477,309965.94,16.19,0.0226,0.0786,0.71,9.1,23.06,21,evening
CMP_20240112_006,2024-01-12,Xigua,Splash Ad,18-25 Male,28078.03,2152255,56537,2748,468090.37,13.05,0.0263,0.0486,0.5,10.22,16.67,20,evening
CMP_20240112_007,2024-01-12,Toutiao,In-feed Ad,26-35 Male,15851.7,600503,14957,1889,1028358.94,26.4,0.0249,0.1263,1.06,8.39,64.87,6,morning
CMP_20240112_008,2024-01-12,Douyin,Splash Ad,18-25 Female,23845.7,1180295,40611,4069,718537.47,20.2,0.0344,0.1002,0.59,5.86,30.13,4,late night
CMP_20240112_009,2024-01-12,Douyin,Brand Ad,26-35 Male,48740.24,1793863,46361,3277,639812.51,27.17,0.0258,0.0707,1.05,14.87,13.13,9,morning
CMP_20240112_010,2024-01-12,Douyin,In-feed Ad,18-25 Male,49123.26,2512931,72492,8028,2256339.63,19.55,0.0288,0.1108,0.68,6.12,45.93,1,late night
CMP_20240112_011,2024-01-12,Toutiao,Splash Ad,18-25 Male,18859.33,1322964,33836,1642,322971.17,14.26,0.0256,0.0485,0.56,11.49,17.13,18,evening
CMP_20240112_012,2024-01-12,Douyin,Video Ad,55+ User,40413.66,2344353,54127,5572,2328914.37,17.24,0.0231,0.1029,0.75,7.25,57.63,6,morning
CMP_20240112_013,2024-01-12,Douyin,Video Ad,18-25 Female,19859.68,659022,29288,1874,595940.09,30.14,0.0444,0.064,0.68,10.6,30.01,13,afternoon
CMP_20240112_014,2024-01-12,Xigua,Search Ad,18-25 Male,21365.65,889802,24035,1673,266338.98,24.01,0.027,0.0696,0.89,12.77,12.47,11,morning
CMP_20240112_015,2024-01-12,Douyin,Splash Ad,26-35 Female,40925.49,1823883,51647,4815,907337.81,22.44,0.0283,0.0932,0.79,8.5,22.17,10,morning
CMP_20240112_016,2024-01-12,Toutiao,Video Ad,26-35 Female,31026.83,1889222,40365,3537,1086653.04,16.42,0.0214,0.0876,0.77,8.77,35.02,17,afternoon
CMP_20240112_017,2024-01-12,Toutiao,Video Ad,26-35 Female,23639.35,1612886,38948,2886,1390741.79,14.66,0.0241,0.0741,0.61,8.19,58.83,5,late night
CMP_20240112_018,2024-01-12,Douyin,Video Ad,18-25 Male,6502.26,291923,13401,1150,222569.8,22.27,0.0459,0.0858,0.49,5.65,34.23,13,afternoon
CMP_20240112_019,2024-01-12,Toutiao,Brand Ad,55+ User,7352.83,308479,4007,336,128826.33,23.84,0.013,0.084,1.83,21.88,17.52,12,afternoon
CMP_20240112_020,2024-01-12,Toutiao,Video Ad,26-35 Female,35631.33,1891275,37785,2158,878170.49,18.84,0.02,0.0571,0.94,16.51,24.65,19,evening
CMP_20240112_021,2024-01-12,Toutiao,Splash Ad,36-45 Female,17024.0,617363,10906,840,478784.67,27.58,0.0177,0.077,1.56,20.27,28.12,11,morning
CMP_20240112_022,2024-01-12,Douyin,Brand Ad,18-25 Female,41973.66,1735502,51558,3995,1103559.99,24.19,0.0297,0.0775,0.81,10.51,26.29,15,afternoon
CMP_20240112_023,2024-01-12,Douyin,Video Ad,55+ User,8923.08,303696,7202,716,269992.73,29.38,0.0237,0.0995,1.24,12.46,30.26,10,morning
CMP_20240113_001,2024-01-13,Xigua,In-feed Ad,36-45 Male,28992.07,1136953,23340,1729,786071.13,25.5,0.0205,0.0741,1.24,16.77,27.11,2,late night
CMP_20240113_002,2024-01-13,Xigua,In-feed Ad,26-35 Female,11042.57,434872,11585,1288,521879.1,25.39,0.0266,0.1112,0.95,8.57,47.26,5,late night
CMP_20240113_003,2024-01-13,Xigua,Search Ad,26-35 Male,27657.81,1492362,45839,5402,1531756.74,18.53,0.0307,0.1179,0.6,5.12,55.38,12,afternoon
CMP_20240113_004,2024-01-13,Xigua,Splash Ad,26-35 Male,32123.05,1413137,40278,2929,961160.12,22.73,0.0285,0.0727,0.8,10.97,29.92,3,late night
CMP_20240113_005,2024-01-13,Douyin,Brand Ad,26-35 Male,48956.01,2843897,87151,6396,2553818.36,17.21,0.0306,0.0734,0.56,7.65,52.17,22,evening
CMP_20240113_006,2024-01-13,Toutiao,In-feed Ad,26-35 Male,38992.72,1546310,59136,9004,5016990.03,25.22,0.0382,0.1523,0.66,4.33,128.66,8,morning
CMP_20240113_007,2024-01-13,Xigua,Video Ad,46-55 User,20512.95,925615,23365,2349,547197.05,22.16,0.0252,0.1006,0.88,8.73,26.68,16,afternoon
CMP_20240113_008,2024-01-13,Toutiao,In-feed Ad,55+ User,23985.32,1450030,36926,3024,1016943.21,16.54,0.0255,0.0819,0.65,7.93,42.4,8,morning
CMP_20240113_009,2024-01-13,Xigua,Video Ad,26-35 Female,30420.18,1340989,59122,10976,2543526.4,22.68,0.0441,0.1857,0.51,2.77,83.61,16,afternoon
CMP_20240113_010,2024-01-13,Toutiao,Video Ad,26-35 Male,12907.74,524138,13649,1229,351853.38,24.63,0.026,0.0901,0.95,10.5,27.26,11,morning
CMP_20240113_011,2024-01-13,Douyin,Search Ad,36-45 Male,28635.79,1829422,54314,4414,2019940.12,15.65,0.0297,0.0813,0.53,6.49,70.54,22,evening
CMP_20240113_012,2024-01-13,Xigua,Video Ad,36-45 Female,17472.47,716611,25936,5234,2082982.15,24.38,0.0362,0.2018,0.67,3.34,119.22,18,evening
CMP_20240113_013,2024-01-13,Toutiao,Video Ad,18-25 Male,28997.45,1835405,50907,2497,628396.12,15.8,0.0277,0.0491,0.57,11.61,21.67,21,evening
CMP_20240113_014,2024-01-13,Toutiao,Splash Ad,26-35 Male,30512.97,1518039,40466,2470,730011.69,20.1,0.0267,0.0611,0.75,12.35,23.92,11,morning
CMP_20240113_015,2024-01-13,Toutiao,Splash Ad,26-35 Male,8180.89,497953,14974,1106,393772.81,16.43,0.0301,0.0739,0.55,7.4,48.13,2,late night
CMP_20240113_016,2024-01-13,Douyin,Video Ad,55+ User,31589.03,1227228,39475,2534,1164556.21,25.74,0.0322,0.0642,0.8,12.47,36.87,0,late night
CMP_20240113_017,2024-01-13,Toutiao,Search Ad,36-45 Male,24165.8,1196167,22715,2556,972757.68,20.2,0.019,0.1125,1.06,9.45,40.25,8,morning
CMP_20240113_018,2024-01-13,Douyin,Search Ad,26-35 Male,44593.82,1683065,43213,4833,848590.5,26.5,0.0257,0.1119,1.03,9.23,19.03,13,afternoon
CMP_20240113_019,2024-01-13,Douyin,In-feed Ad,55+ User,23982.27,1032809,24174,3600,1254801.54,23.22,0.0234,0.149,0.99,6.66,52.32,12,afternoon
CMP_20240113_020,2024-01-13,Toutiao,Video Ad,18-25 Female,29691.56,1150564,26702,2097,683839.77,25.81,0.0232,0.0786,1.11,14.16,23.03,19,evening
CMP_20240113_021,2024-01-13,Toutiao,Splash Ad,18-25 Female,27615.81,1113285,34362,1803,551939.94,24.81,0.0309,0.0525,0.8,15.32,19.99,16,afternoon
CMP_20240113_022,2024-01-13,Douyin,Video Ad,18-25 Female,19448.65,648352,31732,2952,793016.04,30.0,0.0489,0.093,0.61,6.59,40.77,12,afternoon
CMP_20240113_023,2024-01-13,Toutiao,Splash Ad,26-35 Male,36791.62,1687597,49078,4577,1284738.66,21.8,0.0291,0.0933,0.75,8.04,34.92,5,late night
CMP_20240114_001,2024-01-14,Toutiao,Splash Ad,18-25 Male,28710.65,1399162,37826,1827,505777.48,20.52,0.027,0.0483,0.76,15.71,17.62,16,afternoon
CMP_20240114_002,2024-01-14,Xigua,In-feed Ad,46-55 User,29318.42,2241785,37913,3788,1202920.86,13.08,0.0169,0.0999,0.77,7.74,41.03,8,morning
CMP_20240114_003,2024-01-14,Douyin,Splash Ad,36-45 Female,25088.88,810165,24849,3585,1742678.85,30.97,0.0307,0.1443,1.01,7.0,69.46,7,morning
CMP_20240114_004,2024-01-14,Xigua,Splash Ad,26-35 Male,22633.3,971829,29084,2551,622744.72,23.29,0.0299,0.0877,0.78,8.87,27.51,3,late night
CMP_20240114_005,2024-01-14,Douyin,In-feed Ad,18-25 Male,47599.0,2183903,75864,8357,990909.82,21.8,0.0347,0.1102,0.63,5.7,20.82,10,morning
CMP_20240114_006,2024-01-14,Douyin,In-feed Ad,36-45 Female,43121.28,1682997,51975,9707,3369719.83,25.62,0.0309,0.1868,0.83,4.44,78.15,16,afternoon
CMP_20240114_007,2024-01-14,Douyin,Splash Ad,36-45 Male,15281.9,442324,11591,996,213183.58,34.55,0.0262,0.086,1.32,15.34,13.95,10,morning
CMP_20240114_008,2024-01-14,Xigua,Splash Ad,26-35 Male,4723.91,196017,5364,444,190742.71,24.1,0.0274,0.0829,0.88,10.64,40.38,9,morning
CMP_20240114_009,2024-01-14,Douyin,Brand Ad,46-55 User,24985.75,715982,14670,971,327065.33,34.9,0.0205,0.0663,1.7,25.73,13.09,16,afternoon
CMP_20240114_010,2024-01-14,Douyin,Video Ad,36-45 Male,11936.53,457790,16860,2146,987988.64,26.07,0.0368,0.1273,0.71,5.56,82.77,9,morning
CMP_20240114_011,2024-01-14,Toutiao,Search Ad,26-35 Male,9555.32,474936,12868,889,443217.46,20.12,0.0271,0.0692,0.74,10.75,46.38,0,late night
CMP_20240114_012,2024-01-14,Xigua,Search Ad,26-35 Male,8666.17,345704,8494,942,376388.9,25.07,0.0246,0.1109,1.02,9.2,43.43,21,evening
CMP_20240114_013,2024-01-14,Douyin,Splash Ad,26-35 Male,14059.04,613858,15837,1579,469304.66,22.9,0.0258,0.0997,0.89,8.9,33.38,20,evening
CMP_20240114_014,2024-01-14,Toutiao,Brand Ad,36-45 Female,22735.31,877150,16248,1841,601718.91,25.92,0.0185,0.1133,1.4,12.35,26.47,19,evening
CMP_20240114_015,2024-01-14,Douyin,Splash Ad,26-35 Female,48632.35,1431110,47767,3947,1467966.93,33.98,0.0334,0.0827,1.02,12.32,30.18,22,evening
CMP_20240114_016,2024-01-14,Toutiao,Video Ad,36-45 Female,22330.43,1063182,22564,2316,1392551.58,21.0,0.0212,0.1026,0.99,9.64,62.36,16,afternoon
CMP_20240114_017,2024-01-14,Xigua,Search Ad,36-45 Female,18135.36,949729,23634,2776,1428753.65,19.1,0.0249,0.1175,0.77,6.53,78.78,8,morning
CMP_20240115_001,2024-01-15,Douyin,In-feed Ad,18-25 Male,43113.6,1311966,32470,4313,906166.8,32.86,0.0247,0.1328,1.33,10.0,21.02,13,afternoon
CMP_20240115_002,2024-01-15,Douyin,Splash Ad,55+ User,46816.58,2998950,60291,4902,1864952.14,15.61,0.0201,0.0813,0.78,9.55,39.84,11,morning
CMP_20240115_003,2024-01-15,Toutiao,In-feed Ad,55+ User,30122.89,1472480,32247,4173,1431854.9,20.46,0.0219,0.1294,0.93,7.22,47.53,7,morning
CMP_20240115_004,2024-01-15,Xigua,Brand Ad,18-25 Male,14595.25,659627,14412,684,252201.4,22.13,0.0218,0.0475,1.01,21.34,17.28,8,morning
CMP_20240115_005,2024-01-15,Xigua,In-feed Ad,26-35 Female,25701.06,1880042,45843,4842,1412901.86,13.67,0.0244,0.1056,0.56,5.31,54.97,5,late night
CMP_20240115_006,2024-01-15,Xigua,Brand Ad,55+ User,7440.94,298452,5419,302,159404.64,24.93,0.0182,0.0558,1.37,24.64,21.42,15,afternoon
CMP_20240115_007,2024-01-15,Toutiao,In-feed Ad,46-55 User,34156.75,2151511,41802,3290,1685070.73,15.88,0.0194,0.0787,0.82,10.38,49.33,1,late night
CMP_20240115_008,2024-01-15,Xigua,Brand Ad,55+ User,13067.97,905154,12635,675,292068.74,14.44,0.014,0.0535,1.03,19.36,22.35,16,afternoon
CMP_20240115_009,2024-01-15,Douyin,Search Ad,36-45 Male,32157.19,1451380,34586,2676,1295485.35,22.16,0.0238,0.0774,0.93,12.02,40.29,9,morning
CMP_20240115_010,2024-01-15,Toutiao,Video Ad,55+ User,23522.32,1059876,14994,953,297053.44,22.19,0.0141,0.0636,1.57,24.68,12.63,14,afternoon
CMP_20240115_011,2024-01-15,Toutiao,Video Ad,36-45 Male,36921.29,1569083,27130,1752,1126689.91,23.53,0.0173,0.0646,1.36,21.07,30.52,10,morning
CMP_20240115_012,2024-01-15,Douyin,Video Ad,18-25 Male,19291.41,1285862,54246,2843,518812.73,15.0,0.0422,0.0524,0.36,6.79,26.89,22,evening
CMP_20240115_013,2024-01-15,Toutiao,In-feed Ad,36-45 Female,12132.48,508604,12468,1281,489470.27,23.85,0.0245,0.1028,0.97,9.47,40.34,1,late night
CMP_20240115_014,2024-01-15,Toutiao,Brand Ad,36-45 Male,18628.23,1032777,21834,1960,543519.49,18.04,0.0211,0.0898,0.85,9.5,29.18,0,late night
CMP_20240115_015,2024-01-15,Xigua,In-feed Ad,55+ User,24951.28,1753939,24355,2238,588669.06,14.23,0.0139,0.0919,1.02,11.15,23.59,10,morning
CMP_20240115_016,2024-01-15,Douyin,Video Ad,46-55 User,47479.2,2329769,56517,4885,2158750.4,20.38,0.0243,0.0864,0.84,9.72,45.47,21,evening
CMP_20240115_017,2024-01-15,Xigua,Video Ad,55+ User,17414.6,901228,17836,1807,552497.32,19.32,0.0198,0.1013,0.98,9.64,31.73,8,morning
CMP_20240115_018,2024-01-15,Douyin,Splash Ad,36-45 Male,41998.09,1312155,26122,2858,1071715.34,32.01,0.0199,0.1094,1.61,14.69,25.52,0,late night
CMP_20240115_019,2024-01-15,Douyin,Search Ad,36-45 Male,18288.57,1031386,24613,2813,861336.98,17.73,0.0239,0.1143,0.74,6.5,47.1,20,evening
CMP_20240115_020,2024-01-15,Toutiao,In-feed Ad,26-35 Female,6157.63,485307,16742,2482,1196953.08,12.69,0.0345,0.1483,0.37,2.48,194.39,14,afternoon
CMP_20240115_021,2024-01-15,Douyin,Splash Ad,36-45 Female,15885.0,478156,12824,1558,710760.9,33.22,0.0268,0.1216,1.24,10.2,44.74,2,late night
CMP_20240115_022,2024-01-15,Xigua,In-feed Ad,26-35 Female,22449.08,1846326,46241,5505,2007436.68,12.16,0.025,0.1191,0.49,4.08,89.42,19,evening
CMP_20240116_001,2024-01-16,Xigua,In-feed Ad,55+ User,8077.07,314110,4983,278,92007.74,25.71,0.0159,0.0559,1.62,29.05,11.39,4,late night
CMP_20240116_002,2024-01-16,Toutiao,Search Ad,18-25 Male,31606.25,1557927,35118,1896,291804.79,20.29,0.0225,0.054,0.9,16.67,9.23,3,late night
CMP_20240116_003,2024-01-16,Douyin,Video Ad,46-55 User,35401.1,1364768,37847,3220,810416.15,25.94,0.0277,0.0851,0.94,10.99,22.89,3,late night
CMP_20240116_004,2024-01-16,Xigua,Search Ad,18-25 Male,33058.73,1526773,39877,1980,581778.7,21.65,0.0261,0.0497,0.83,16.7,17.6,7,morning
CMP_20240116_005,2024-01-16,Douyin,Search Ad,55+ User,49609.76,1916200,39740,2369,648614.63,25.89,0.0207,0.0596,1.25,20.94,13.07,11,morning
CMP_20240116_006,2024-01-16,Xigua,Splash Ad,18-25 Male,23294.82,950764,25886,1377,451493.73,24.5,0.0272,0.0532,0.9,16.92,19.38,14,afternoon
